58635,14977,15351,15750,15000,14937,14518,15233,10205,10867,11865,10687,11738,10291,10416,8195,11719,11279,11046,12684,7854,10361,12233,14579,13056,18169,20135,16820,18604,18846,17848,15004,13440,11828,10746,9493,9983,7920,7450,10126,8110,7829,8914,8599,9653,12472,16031,14020,18642,15062,19596,20854,22849,23995,26618,22928,26046,23282,22982,23092,19754,18994,19638,16501,20594,14729,13140,17092,12001,15770,17691,18221,19415,14942,13496,15594,19560,14443,16538,18909,16232,19651,15056,18135,18763,15785,18333,22843,20537,20426,24286,22953,27374,23523,21950,21661,17563,21341,20410,20264,14877,13517,10748,12115,12561,10257,7310,11819,7354,11381,13154,14056,12819,15246,17014,16090,18854,21770,21382,19554,22464,20327,21374,18254,19929,20043,20736,18429
59148,17647,13576,17636,15250,14479,15485,10971,15488,12444,13400,9930,11731,8744,9275,10509,10092,12640,10813,10052,9441,13736,15046,14167,15018,22154,18558,20191,19417,21964,20542,20179,15116,13145,10993,14754,9955,8915,5954,8650,10038,8799,14139,13545,14398,14871,16567,15850,19147,18328,21094,25640,20171,28980,26376,23407,24665,26834,21787,22076,21110,22123,19215,18247,18096,17474,15872,20386,13638,17102,15848,19057,19930,16081,18785,16307,16370,16821,15919,17435,13889,11659,12428,17076,15890,17873,16878,17956,19496,17054,23931,21889,25047,26082,25514,21793,21725,22281,18625,15998,15492,11600,11937,12515,11233,13188,9374,9888,8850,12011,10716,12280,16944,13130,18107,21594,21238,22220,23079,18449,23040,20742,21439,19528,20907,18453,17537,17642
55687,14624,13544,16220,13933,14904,13638,14011,11887,10353,10638,10252,11943,11448,10998,13542,10049,13304,15312,12420,11931,13891,17300,15315,17782,25208,23742,22366,24349,26111,22718,18449,19765,15313,13766,12374,9646,9782,10404,8578,12699,12729,10679,14853,16519,14386,19685,16255,18814,19055,18468,17543,21235,24795,26649,23779,27563,25142,23845,21498,21635,22057,18085,21488,22705,17400,17408,16664,14511,18623,17111,17530,16607,18212,16024,14344,15015,13455,15102,15242,13454,11359,14266,14085,11521,12521,17911,15689,19615,17843,21555,21409,21115,25199,20902,21364,20298,23128,19697,17687,12306,13765,12476,16088,10617,10489,9948,10273,8616,12280,9769,15117,15774,14749,18402,18694,20474,24810,25056,22113,23718,23713,25292,20093,19628,19113,18916,17830
57185,16362,17063,15691,16891,17302,15124,15592,10580,9534,10006,9678,11721,11463,11135,7384,9657,10660,12385,13819,10238,14909,18476,16906,19441,25646,25528,24083,25306,24663,22827,26034,20997,16936,13366,14336,10596,11918,12910,11767,13265,14006,16274,17325,21875,17804,18713,17782,18838,15647,18459,20195,21036,23106,22319,20943,21099,25162,21769,23335,21973,20788,20838,21098,21756,18394,20146,20945,13893,16753,17034,22078,15604,17080,16934,14589,10811,14704,14791,13618,12180,11812,12846,13470,13446,11766,17557,16747,16505,17205,18815,22741,23280,26461,18266,21474,18363,21062,18344,17312,13966,11239,11633,16959,11518,10467,11319,8843,11291,12532,13475,12713,16468,16817,18912,20060,23304,27604,24387,23380,24523,23174,21915,21209,19131,19863,20993,21285
58138,17558,15439,20362,16482,15276,13971,15290,11366,11312,11968,10823,14210,7494,9229,10861,9431,12683,13995,13670,14103,15999,18416,18838,20597,27394,25578,26197,29866,28216,27295,25938,21817,18024,18351,16694,18053,12084,11046,13734,14796,15620,15061,18467,19178,18920,19378,18677,22218,15292,16974,17834,20947,22714,21523,20836,20887,24344,22537,20843,19966,20712,18899,20590,21324,17262,17420,17488,13216,16958,17208,17379,15778,14368,16050,12763,13175,12090,14819,13878,11735,10539,13998,11356,12054,12811,13819,14665,19076,16414,18146,20909,24729,22756,21548,23029,20757,22208,18761,17194,16349,17215,12899,16705,11719,13388,9191,12705,8767,11421,12498,12577,18068,15704,19480,23040,21445,24464,25984,24629,27120,25021,23126,23349,18223,22171,19800,22803
60263,17586,19913,18560,17826,17514,17454,17149,18770,15968,13124,12026,9746,9196,8054,9433,9520,10599,11461,10585,13879,17344,15783,20690,19825,26200,24860,23566,25002,29755,25445,27448,21141,16053,17769,18305,12774,15669,12018,15353,16128,19443,19516,20909,20365,20689,18459,15617,19965,17061,16233,17647,17811,16719,20451,17232,20072,20516,19089,20527,20727,19738,17083,19724,19199,13720,16035,17250,15594,15696,15936,19267,14870,14879,16665,14194,12026,12250,14735,9766,11770,9095,12307,11906,10093,11116,15936,19340,17654,18306,19393,19500,20730,23540,23935,22464,21325,20585,19326,19852,16321,13662,13861,12394,15603,10060,12204,10514,9919,13188,11533,14342,16666,14233,17723,20583,22129,27449,31084,27324,26368,24070,27887,19032,21041,23718,22518,18515
61027,18656,18012,21516,22660,19373,19664,16405,14617,13260,13831,9133,12357,9399,9667,9353,8165,11678,13340,12713,11803,15829,18026,19633,20852,27614,26665,25288,27699,30483,26548,25264,23614,17300,18493,18072,15208,15511,14621,18564,18556,18844,21793,19563,21045,17491,20979,20855,19518,14053,20082,14061,17757,18279,16862,18109,15346,18258,17145,17342,17133,16852,14193,18197,15496,13452,13966,15328,14288,15477,16042,16169,14945,13819,14619,9569,11826,10545,14120,11702,13252,10140,13836,13398,13452,10181,15594,14107,15897,13305,17145,18180,21985,23999,20014,22756,20316,22537,20960,21232,18096,18393,16076,18578,15749,13498,12030,9966,8709,11437,13029,13463,18949,19039,18718,22861,21020,27418,25588,25670,23182,26459,23518,22291,21041,17532,20583,20342
64432,22452,19912,20232,23792,20494,20241,16358,17442,16549,13988,9867,10918,8827,8175,8727,12293,10975,11529,12320,14969,15763,16867,17322,20134,22766,27677,25233,25975,27046,24284,23403,21552,16496,16049,17964,13403,13895,12937,14991,17732,17326,23092,20620,22824,19345,20271,18883,19194,15449,14927,14022,16205,16125,17503,13234,15768,15237,16076,14733,14444,14965,14968,15241,19536,12667,14964,13088,12274,15162,15415,16275,14901,13116,14285,12520,10061,9492,11914,12501,9959,10103,10568,11847,11223,13846,12651,13527,16233,13602,20278,21036,20184,23026,21287,21281,22987,26938,21716,22079,20009,15930,16636,15533,15942,11889,12095,13036,11359,13763,11396,16683,16119,16374,19357,21941,25380,25923,30065,25148,20906,25934,24174,18589,23515,20399,23691,21402
58839,19184,20817,26637,22764,22597,23113,18426,18512,16339,12890,12663,13009,9762,14460,11007,9323,12733,13086,11420,12129,16088,18896,17099,21203,23263,22962,21894,22988,25208,21664,23927,23348,16862,18369,15675,14210,13870,16380,15852,17707,18544,22571,19229,21241,19281,24164,17286,20079,12161,15922,13279,13360,14396,16050,13322,12201,14389,14107,12490,15915,13291,15018,14416,14119,12023,14745,13770,11472,14260,14683,15174,13280,11066,13418,9780,8405,9975,12525,9575,9375,9433,13942,9191,10972,10718,13636,15903,16085,15963,17176,17394,18386,24268,19561,24163,22668,26569,21189,23267,20399,18778,20096,21738,18863,15763,12177,10743,16217,17463,16084,18296,18259,15970,17960,23978,24984,26298,23499,24581,26319,25381,24904,21312,21224,24120,21616,20705
62932,24727,23340,25037,23673,22974,23450,19146,19276,19996,14836,13190,12534,11634,10060,9255,12092,13967,11067,16484,11868,13618,16895,13542,17501,23545,20309,17267,23990,23160,18842,23300,18002,16582,15355,18570,17198,16362,14595,15779,18693,19517,22431,19861,19905,19323,17196,16755,17231,12903,14042,12284,12337,14365,13837,11623,12809,13894,11252,13936,10857,13257,11001,14421,14974,12397,13902,13448,13150,15362,14572,17851,11588,11959,13122,12660,10098,7136,10066,9899,9371,10772,11774,12408,13135,10110,16254,15835,15337,17062,18142,18514,21199,24431,20537,23286,26142,28229,25935,26943,21897,20328,18383,22034,18739,17917,16280,15860,12536,15714,15960,18040,16818,18399,20693,21105,20977,26771,26022,22821,23837,23719,23190,19565,20584,19942,22919,19680
