51183,25184,12428,19450,20337,16182,17899,15734,13593,19675,11432,11274,24067,13606,18505,12374,18827,13912,19675,13533,8188,14158,14626,11785,18496,10483,18387,18048,14285,17725,16928,17652,17883,11252,18912,10054,13200,13530,11825,10411,14024,17004,24073,12582,19793,26057,25505,20230,17541,23734,14781,20800,31744,30511,25079,16646,31513,26194,16241,19954,31329,21695,18833,14183,31304,13809,12448,19938,18040,23227,19434,18890,16697,11184,16450,14745,11569,14878,16605,16363,16477,12931,21529,15595,21435,14857,21982,17157,22285,19498,27063,23983,17478,30818,27636,20869,20394,28785,19499,26435,11000,17999,32265,17486,24778,26176,16139,20890,17472,16801,17253,18416,16433,17189,22520,22035,20936,18441,16458,15478,17588,11381,17522,20925,32847,21119,26055,17534
29081,22685,11969,21185,19255,15188,12307,30681,21558,17128,12217,15302,18275,14385,8376,16945,8472,9525,12711,12015,15645,11658,10544,11333,11665,20863,14919,18100,13422,12942,11940,16691,19157,17488,15191,14596,9137,16401,11305,14511,16236,17167,25077,19342,30542,28933,25961,27369,22274,26548,21130,19338,20050,24321,18172,19083,26284,20653,18077,30991,27882,16713,18545,21225,21681,24035,12185,20385,12871,13931,23273,18492,21476,14506,22379,13838,20751,6443,22282,13657,21535,14709,17094,15782,22177,29983,20676,26770,21318,28235,21895,22617,21233,18381,18688,22318,17040,21004,23880,12965,11104,17875,22251,21067,14927,20163,24490,20096,22513,16396,22139,29489,19523,9767,20108,19701,21053,21427,21052,17030,15987,19493,15155,17699,20736,27887,21618,25521
51162,19972,27198,16469,18112,15786,24609,15201,15549,12174,14483,19041,16315,13161,17380,17104,13304,9467,12250,18129,17244,17506,12296,17064,13268,16080,12304,12803,12885,16715,11479,11543,16168,20459,21353,8986,11603,23666,19952,12026,13450,16743,19882,24222,17535,17843,22594,28473,24406,15017,25656,21918,28022,24446,24251,19623,18876,19726,31511,23933,20652,25748,21498,28775,25488,28877,19062,17629,22532,11851,14703,24307,18753,12313,17793,15381,17077,13814,22739,14060,16572,16134,17256,16021,19906,19798,22767,19670,15696,31028,25834,27318,21046,24610,27847,20652,17693,10989,27368,13242,18874,25260,18905,16185,16271,16796,17668,21598,15284,10566,15286,16340,17965,13736,19825,17771,20829,18873,20699,13979,16950,18400,16787,22711,22112,21587,24432,24427
49508,22764,13650,22578,22459,16746,14334,14107,15930,13259,16309,23419,9800,19593,15962,15783,10698,14857,20627,14458,14942,14547,8547,16323,14050,20608,8469,15291,16014,13355,8968,9874,15605,11713,15295,16610,13465,8133,12079,13168,20708,14206,18061,24844,34134,29017,16086,29522,20181,21673,25237,21056,16186,20955,21127,22938,25373,24772,26308,18161,22396,30833,21346,23355,22667,14471,10640,24198,23991,14782,18590,13820,23138,15087,19761,16102,14743,15636,17465,15291,15745,19112,10906,22059,15038,24785,25221,20011,20990,19979,21241,29809,21587,16052,22121,24703,28672,20910,16214,21356,21403,25145,14277,18463,14359,20404,11958,12190,20042,22834,19025,15343,19436,19848,8449,14032,20131,19429,22165,20162,18540,22076,13609,26948,17464,20571,22710,21413
45855,16589,22095,16226,15605,18675,19030,18969,16829,19563,12502,16532,6224,23994,16571,6972,16302,18454,11650,21996,15714,12490,14338,16268,17749,20216,15064,18014,21854,21580,15258,13806,10752,23047,14367,17075,12355,8636,14764,16008,11829,18849,17431,22228,34231,19661,21211,24036,23713,18909,19432,24098,33692,28606,22451,14918,26780,17872,19492,21957,22150,22548,30466,22161,16193,24093,15173,29297,12141,17598,14558,24787,16505,14127,14202,12152,17969,16335,10505,12624,15807,21046,30457,26177,16231,12070,18489,20976,20450,23125,23201,18426,15958,25917,23489,17853,22437,22051,22671,17489,12342,25900,14069,22168,12643,11918,25464,12263,17312,20942,12188,14866,12852,13387,15646,20870,20469,25407,18351,20776,22739,14807,18006,22734,20289,15803,20307,12225
39645,17454,21563,18672,19021,15795,17160,20109,18571,15853,10890,18274,13997,13425,12259,10718,16762,15461,7973,11124,19676,16267,11100,17281,14776,12882,18676,21101,21708,12610,11638,16153,11263,13553,24706,17751,17728,17565,24972,23500,19264,20208,25722,23194,32740,27647,18673,22322,25508,27631,15447,17944,17870,22323,26065,19760,17149,24526,25099,25720,25495,20505,26906,20927,33576,26275,22651,24466,20525,13280,9336,15655,15482,16334,16169,10542,10398,15055,14491,8900,12929,18312,20622,11543,11182,15188,23929,13878,13713,17093,14495,25689,27155,18755,21115,21052,21092,19818,19860,12453,21754,17948,12841,22616,19042,21053,21517,16709,24369,18414,18106,19261,13423,12457,13483,24439,15921,14236,19521,22984,20647,13615,20654,23951,19193,14463,22971,21629
32954,14734,15252,32028,17480,12616,19178,25810,26101,13157,12819,17220,7104,17255,10932,12537,19338,18083,13289,11587,14220,17267,17273,13095,10394,16748,17871,12218,18495,15588,13950,15038,18903,8354,20109,16395,15788,14588,17447,19935,11229,24015,30057,35191,23698,34854,37670,30497,19366,23789,16508,19339,18220,16964,23264,32486,22291,18728,31141,22756,15812,26384,19434,17148,21100,19478,18532,25910,13826,18376,19787,15576,22051,21712,23440,18739,9865,19384,15393,14791,8175,15641,11544,21065,18876,15515,19515,19195,14232,12500,25108,13575,17284,16995,15581,20979,12664,15287,21101,26413,13331,19492,19892,19749,15333,21888,16448,17103,25411,24811,15569,21939,15777,13221,15537,22816,12337,21882,20955,33163,15554,14697,8837,14377,17805,26489,19255,27415
44532,17859,23775,32589,14088,22956,18917,27897,11359,21694,16087,16770,11118,20797,14281,11647,15821,17206,13661,12648,8761,17125,14353,11074,20640,16289,14200,14377,16601,20291,15491,10953,13830,12548,19581,20505,16136,22906,23824,18756,13609,21447,23135,15835,18577,17193,34243,21271,19573,24586,13106,26414,24973,17939,20505,14748,19528,21031,17908,25227,26481,15750,13604,17273,20491,13290,14657,23922,15581,20816,26052,20249,12487,16880,17351,13008,11664,8885,14258,8424,15636,11768,13393,29033,18466,13744,18635,18097,13602,14789,21981,19859,21836,17132,20606,18147,26263,18287,18811,22345,22474,14915,21659,11720,19681,20277,18597,17501,17087,14688,15538,19127,13241,17045,11941,14815,25372,26128,24076,20729,21499,16747,15669,13536,24259,16603,18557,20879
45071,16546,18677,19378,16381,22804,16742,23051,20306,10959,24209,15434,19281,18308,16006,13112,13003,13824,11564,20391,6288,13607,11206,10678,9638,17045,13885,12780,7723,20334,14488,16064,12210,18403,16098,18893,14509,9245,18006,16486,12671,24390,22817,15710,26241,25373,25418,20580,16791,23807,20687,21204,25604,12023,19435,16322,23925,13195,8872,22769,19618,17563,17684,12060,17865,15427,17228,15454,14396,6997,13528,11345,20901,16115,12216,12735,17302,5532,10201,16997,9851,16075,17119,10618,14897,18096,17396,20074,11760,23827,17826,23253,24633,22669,16111,27757,24115,36878,26807,18287,18462,16593,26232,18932,25124,23768,14319,11001,21060,16578,14204,15047,23507,10093,11424,24263,17723,16053,14785,25764,17173,10242,13810,17529,15571,21326,15619,17774
39332,20987,20763,18869,17210,16264,16471,13047,15762,23064,17874,11180,20605,13455,12219,15605,16732,13211,11106,12712,11588,9905,16578,14404,8777,15684,15112,18195,13408,10999,8168,19241,13632,18505,16418,11273,8945,20771,11251,18633,16304,24535,16061,16822,29411,32704,19823,26771,13143,18449,13457,24966,17637,12142,15951,12228,23820,18792,8789,10920,9791,12194,10321,25875,15092,10001,9184,12454,14726,10379,9995,16986,20187,9492,12668,13217,16043,9728,15375,9129,21006,10832,9910,14045,15803,16953,11310,21347,17523,22655,17517,18285,30623,20052,26473,23516,23411,22965,21792,25285,17185,21868,16559,19357,23257,26632,16731,24483,24159,17567,12245,16924,23843,16335,14741,19977,12121,21011,14957,16381,15863,24659,14551,13271,18531,25376,16167,22030
